lsoa_code,intercept,curio_canopy_percentage,Population Density;Persons per hectare;2012,owner_occupied
E01000328,7.5798628550361276,-0.024223207713457817,-0.00879796543718488,-0.029368247381499006
E01000329,8.758638160296274,-0.043183459358553014,-0.01569538150297632,-0.03730723699175595
E01000330,9.160896886784082,-0.04331578113738338,-0.01677053223171921,-0.04136532152603576
E01000331,8.062990081126717,-0.035461700898183214,-0.012075778695925637,-0.03205756674923077
E01000332,6.78434030071162,-0.004749600623798565,-0.0026438539135535625,-0.02632859608528405
E01000333,6.834621329902346,-0.004720933370699128,-0.0021212208520297155,-0.027691400088490588
E01000334,6.691858329304462,-0.004073278151994883,-0.001089991227121142,-0.02694514171623392
E01000335,6.641566408919031,-0.006247044123143587,-0.0028556594268601943,-0.023387491583661612
E01000336,6.583339263002783,-0.004923637636787938,-0.0022889164080946173,-0.023739480856530756
E01000337,6.565834954393747,-0.004011478821894244,-0.0018262978640066015,-0.024342180874275927
E01000338,6.642977466817842,-0.004557406050208809,-0.002250992738213643,-0.024770396950259337
E01000339,7.129997639074041,-0.005011486438592165,-0.008568513720450104,-0.029016655426759186
E01000340,6.9087601558326455,-0.017073591583585526,-0.00953046270301431,-0.022896120228876698
E01000341,7.163720266548303,-0.031184162007752505,-0.011118474394295598,-0.02394423821791053
E01000342,7.220459757073973,-0.02437325788189017,-0.011431188446252377,-0.025350832569948946
E01000343,7.388261937855926,-0.034570444529001626,-0.010429610884253685,-0.02674566789791165
E01000344,7.207322563852268,-0.014003138444854395,-0.010282655555979115,-0.027403804797554516
E01000345,7.294044209454482,-0.01982764052865854,-0.009735116649272228,-0.028108808119131082
E01000346,7.962771229624696,-0.03594336207284185,-0.010176346653302113,-0.03341333347758454
E01000347,7.746648970442495,-0.0390142797273043,-0.010464601491477096,-0.03033989881410755
E01000348,9.796191563425433,-0.04675428652960185,-0.015243005370792196,-0.04992245710044897
E01000349,10.13234403542819,-0.0513316710621992,-0.0176805771488347,-0.05170512142388969
E01000350,7.552309842147288,-0.03061161556905637,-0.00940697901554724,-0.02990590552032287
E01000351,8.561688336047801,-0.038436416687154966,-0.011903455399344823,-0.03887872498071201
E01000352,8.591757393648171,-0.04513343031019099,-0.012667389292282737,-0.037786713866201485
E01000353,8.909188249353623,-0.020206147522695717,-0.010147956706617556,-0.04482558906574228
E01000354,8.716724397483326,-0.019524489477498925,-0.005676493843180125,-0.04587168199443609
E01000355,8.339052943144276,-0.016187093070056082,-0.010752599133622087,-0.03807122150102719
E01000356,9.179106933678213,-0.025430218460945384,-0.008402700289263921,-0.04882454536716405
E01000357,8.718544081548396,-0.02303901958040638,-0.006508142612670624,-0.04508796898148695
E01000358,9.428899996291888,-0.026246938238381316,-0.0103576862773533,-0.05021899396879716
E01000359,7.836950761412952,-0.013679240015140627,-0.0026805773399822133,-0.03850184213916605
E01000360,10.052749933249528,-0.04917569942664157,-0.01590079666501914,-0.05192323603391424
E01000361,9.987485019116251,-0.055731915534160605,-0.017135599008309646,-0.049866985449507115
E01000362,10.164127904730519,-0.05755317911323696,-0.01994128575081729,-0.04991170046784449
E01000363,10.204541223769352,-0.0555885148755515,-0.018293472033772323,-0.05166557475184169
E01000364,9.765928559319013,-0.053915941722630416,-0.019678237229215984,-0.045908875299019714
E01000365,9.663588477520854,-0.03952979677950211,-0.015825959741493048,-0.048195674404280596
E01000366,9.744225282281914,-0.03714116024623093,-0.012629181689592301,-0.05152992961330839
E01000367,6.861824369367274,-0.0018224886263118255,-0.004250749030095147,-0.025880157935915592
E01000368,6.922724376855885,-0.0034164308465058557,-0.004593324288607334,-0.026252609644549854
E01000369,7.0827964684942835,-0.004155443548347541,-0.005317802050452052,-0.027738991398988118
E01000370,7.443041363257764,-0.008154764489344038,-0.007248598668921634,-0.030441293054638333
E01000371,7.062712253875491,-0.005311939207889974,-0.005399322043233263,-0.02725068335742943
E01000372,6.93764630563913,-0.0027589957297527753,-0.00446671084234195,-0.026670051746465643
E01000373,6.828040607597504,-0.0017102574895701344,-0.004042877950604087,-0.025603604969349516
E01000374,6.846638471748259,-0.009020646071241586,-0.0042655533185768845,-0.02484593327385658
E01000375,7.0163565536804215,-0.017343745854294126,-0.005397264324571426,-0.025406463057788136
E01000376,6.910570668094085,-0.011904937459526097,-0.004655539705951198,-0.025100997971674272
E01000377,7.035209608450049,-0.015081934204216193,-0.005460385866120068,-0.02578418689680951
E01000378,7.270401706910248,-0.022504541409106214,-0.007065553788919432,-0.026913302890148247
E01000379,7.215619583370815,-0.022168639812818795,-0.006784965120332385,-0.02654159098783457
E01000380,6.879226321405019,-0.006204058379879734,-0.0043829457662006846,-0.025530953254214825
E01000381,8.180035349261402,-0.0306678286855663,-0.012290080381193506,-0.03541264034883828
E01000382,7.4508790406244945,-0.012726647556628942,-0.007758372523279719,-0.03280040170959988
E01000383,7.5564949025146335,-0.010112646908107757,-0.009138792453426197,-0.0334941619923073
E01000384,7.090824035550045,0.005651550523020065,-0.005403857432596756,-0.03318210233723119
E01000385,7.39738597402351,-0.0036368710030673275,-0.007990775642187717,-0.03337695485518799
E01000386,7.232704005020087,0.002744702534748151,-0.00676612695877009,-0.033316412657845094
E01000387,8.007334286185973,-0.0273000925922601,-0.010994593158862689,-0.03481642755277756
E01000388,8.134027201098231,-0.03595971441950711,-0.009049774775879666,-0.035425046858550246
E01000389,9.659626777392932,-0.05197637402290513,-0.01483032700911835,-0.04792042197903902
E01000390,9.810476047680318,-0.05224039734354125,-0.01582452836909545,-0.04901003413033997
E01000391,7.995635180633245,-0.049179559357653,-0.011985831437701825,-0.030974421642637775
E01000392,8.440887091927705,-0.03018862652002588,-0.007994118141658142,-0.040191465932598924
E01000393,8.930904411083892,-0.036715199719989836,-0.010133549816267405,-0.04391588137515397
E01000394,9.439393190860681,-0.036133867456688826,-0.011601516032912908,-0.04883409393040762
E01000395,6.786422770232528,-0.003964710656963185,-0.0031257176150817044,-0.0259616861813152
E01000396,6.696700096261447,-0.003826961703876929,-0.003090183700226585,-0.02504678236520891
E01000398,6.72651097497548,-0.005050384133332748,-0.001865922066665953,-0.025938712972963886
E01000399,7.019668197613298,-0.008015112207619189,-0.0030085190020652016,-0.02844376339878122
E01000400,7.196459491758121,-0.011023882660132139,-0.0028561176527411147,-0.030467210698318724
E01000401,7.602119495755606,-0.016140199001637354,-0.0031007697784566236,-0.03486602724184124
E01000402,6.9163541859867665,-0.005296849359269474,-0.0034729409065336614,-0.02719492517993221
E01000403,6.757130405463654,-0.0015195183709905522,-0.003549790088541392,-0.02507348887889904
E01000404,6.755345881039211,-0.002740500535071706,-0.00335405535668135,-0.025090811357315664
E01000406,6.894763333294973,-0.004692974580750772,-0.003691253453785906,-0.026668050783093367
E01000407,6.917656019359103,-0.0035872002676179174,-0.004119601876261671,-0.02666040761264832
E01000409,7.503246355761522,-0.027718852449685454,-0.0077523420587857755,-0.029704213173940324
E01000410,6.790923868555163,-0.009827866656541928,-0.004955330629619349,-0.02470397838646263
E01000411,7.23761727473938,-0.028600816112337907,-0.008794295072880326,-0.026035204342274923
E01000412,6.671163430892291,-0.0049630225969174435,-0.0045464176260361765,-0.023917624754312368
E01000413,7.103732695333474,-0.028992093478777473,-0.009967977921745481,-0.023893861290901902
E01000414,7.622109006080801,-0.019936761313468852,-0.005167696747835187,-0.03323024549525316
E01000415,7.014824922252749,-0.011523648055192234,-0.004131044477370465,-0.027547568922546603
E01000416,6.300447649375901,-0.004434023967062595,-0.0012359055005251402,-0.020309160084009733
E01000417,6.349894260127556,-0.0008349593025228277,0.0012343788406128662,-0.02540953916214837
E01000418,6.340014160251036,-0.003321031223368946,-0.0010542260321726787,-0.021861429089327335
E01000419,6.63852513579239,-0.0036726704796588164,0.0005531024463530237,-0.027957574689327983
E01000420,6.899540267790523,-0.005788238138911279,-0.0012623549306161601,-0.029201308693494524
E01000421,7.246662560172515,-0.008995407527502651,-0.0018227924785455462,-0.03257731475037262
E01000422,6.290277278616322,-0.005216937264305774,-0.0014529957211208578,-0.01942898451199514
E01000423,7.111306859828055,0.006818939355982351,-0.006752433231408912,-0.032041434235511354
E01000424,6.912119945053259,0.00157669302166542,-0.005428558363669704,-0.03008457073584081
E01000425,6.956587028493307,0.00374640796746736,-0.006250296942721347,-0.030221098161830474
E01000426,6.882185612623124,0.008684338922444492,-0.005008442646809895,-0.03121625192108382
E01000427,6.832719788977119,0.010896009919866181,-0.004095743945667389,-0.03182368831220832
E01000428,6.863888914279036,0.011142696283058005,-0.003811695112858041,-0.03260329048947941
E01000429,6.721273443967304,-0.000277689539095833,-0.0035259450485063725,-0.024683263978708524
E01000430,6.673259485411111,0.0007375176425792045,-0.003408481639511391,-0.02417495857555155
E01000431,6.7710831781868,-0.0011475939798971364,-0.0037882179441208566,-0.025072188332101293
E01000432,6.754671912307872,-0.0015932260403895635,-0.0037535695468336144,-0.024810679813351808
E01000433,6.82913485794061,-0.0026147071120611997,-0.00412317861821097,-0.02543942782166326
E01000434,6.712756065411698,-0.0009487864073843746,-0.0035732899934946497,-0.024423243439625934
E01000435,6.869491600055252,-0.00408868493190304,-0.004345474561109394,-0.025648209423730143
E01000436,8.033581561851253,-0.013916559111999259,-0.005171373008520486,-0.03874744884877413
E01000437,7.471464713677353,-0.00843661875299562,-0.00575852205497878,-0.03209438524254646
E01000438,7.193770042152902,-0.005693397545402635,-0.005318611140786034,-0.02912031952816663
E01000439,7.10760528109167,-0.004477712302372333,-0.0051220525174615,-0.028251748732813393
E01000440,7.911337076302552,-0.01178410472786804,-0.007730037735097997,-0.03557130302255406
E01000441,7.514530781674476,-0.007788897836580489,-0.00698753955839126,-0.0316491179324931
E01000442,7.279368228373135,-0.007974056976712454,-0.00392181046040856,-0.03129458087005226
E01000443,8.319381169719438,-0.03401719711168337,-0.011913381434630239,-0.03674409518211772
E01000444,8.492937615848344,-0.03998541065462671,-0.016321368283479205,-0.03485482103320387
E01000445,8.872321255448538,-0.04135692730085334,-0.014685882913557612,-0.040252776057731594
E01000446,8.925365091410342,-0.04101171395496629,-0.013739933650069655,-0.041548943938958166
E01000447,9.587754265980301,-0.0501696694142918,-0.01954565572707512,-0.04453611021884029
E01000448,9.482694289087796,-0.04754276164435526,-0.01750517719246552,-0.044775608622222685
E01000449,10.043134455638599,-0.051732105432992906,-0.019046408727398188,-0.04984971811496605
E01000450,6.740392308237178,-0.004776697455906568,0.0008744085003875891,-0.02923994136543673
E01000451,7.204428162829888,-0.009189549382515306,-0.00010082240250687546,-0.033507518088880944
E01000452,7.835619461016927,-0.014470721949639595,-0.0023533461566290423,-0.03868795558396447
E01000453,8.078521234455186,-0.018043868765836475,-0.0036122079582488822,-0.04021393220630835
E01000454,7.475747814675119,-0.0127278061127672,-0.0014294221486016202,-0.035185911138970564
E01000455,8.173264558910445,-0.02163299426785074,-0.005066480206201268,-0.03985710391009503
E01000456,8.53903197863449,-0.02416425453078846,-0.00656887769980679,-0.042870598313518325
E01000457,6.902024438777273,0.004143872205951336,-0.004584495711953503,-0.031130680123689886
E01000458,7.14886299474178,-0.005061283324792723,-0.005750710400646917,-0.031796394000960196
E01000459,6.966228114451254,0.004392715721771452,-0.0045625992869662135,-0.03202681098399516
E01000460,7.34422172845713,-0.020183434635393245,-0.008274430807939655,-0.02977844539037194
E01000461,7.754649467281837,-0.023736805567005723,-0.009061976436545731,-0.03368332510679705
E01000462,7.088887075403132,-0.007183017865685402,-0.006132882270591593,-0.03032971929758157
E01000463,7.077400497917055,-0.006101569325635065,-0.007783366874182508,-0.028984212466115586
E01000464,6.358212117245745,-0.003979088846720263,-0.0013743050617792104,-0.02151123840393736
E01000465,6.4144722603773126,-0.004531683359862867,-0.0017284663039207762,-0.02182261261058236
E01000466,6.3242014305239795,-0.005102861822166997,-0.0016134292149207318,-0.02001855287987599
E01000467,6.261866615426769,-0.013026820341218989,-0.0025530925230822675,-0.01257665732661659
E01000468,6.290918158409962,-0.014108671681651164,-0.0024732746508185884,-0.012488791409523584
E01000469,6.258476471558235,-0.011125312453176247,-0.0024340908490992005,-0.01389379590660856
E01000470,6.273165292842733,-0.006014218807179876,-0.0017332105147661514,-0.01833876850132129
E01000471,6.748479608283323,-0.04129021659630425,-0.0017510246227198114,-0.015980590641309238
E01000472,6.986363484130872,-0.041670521075601034,-0.0018473896991714005,-0.01982686988629744
E01000473,6.598660777129851,-0.031849890113597366,-0.0010305267085161194,-0.016260828997798196
E01000474,6.488258368328344,-0.028688341671532887,-0.0012668173185312413,-0.014628043580053395
E01000475,6.924332234750442,-0.031218260654853683,-0.0014800611370707048,-0.021698319659847174
E01000476,6.557482123995209,-0.03427552562150422,-0.0014644895257496975,-0.014308750084831866
E01000477,6.535019643458625,-0.034637838054267095,-0.0019414350717725788,-0.01309894023490542
E01000478,6.693394262167807,-0.03736379117561303,-0.001340629739434031,-0.016319875285150123
E01000479,6.503349018479196,-0.022756326529476102,-0.0016285244983858748,-0.016490943034242297
E01000480,6.410521846059292,-0.02095279496321953,-0.0003204976100666659,-0.018061821174961634
E01000481,6.46122269916347,-0.022607582003969853,-0.0011055784595844593,-0.016766541093957046
E01000482,6.5183940050340965,-0.02469812168664467,-0.002485028684587355,-0.014539409388303979
E01000483,6.572698477515701,-0.02429747701181231,-0.003436465835181423,-0.014144812779841387
E01000484,6.601040050056508,-0.016688215226385614,-0.002366538518602971,-0.022095743152239843
E01000485,6.697848046910909,-0.017277509004384538,-0.0034300808546235554,-0.022665387324267625
E01000486,6.446848458694017,-0.01665894621728313,-0.000896230703325963,-0.020817584900026012
E01000487,6.451527216686902,-0.016745276910198247,-0.0008395102538825937,-0.020845272526093313
E01000488,6.858921192894481,-0.016518143948191243,-0.0024595808760068307,-0.02915102997259371
E01000489,6.921723435883209,-0.016209745256148683,-0.002847068125030827,-0.029717724517506573
E01000490,7.691026715061499,-0.022524474005502167,-0.005823773291430474,-0.036330830381439264
E01000491,7.439966091757976,-0.021179671572834173,-0.004986307637331136,-0.032671131919934246
E01000492,6.8231304140327715,-0.014197224990935925,-0.002781082752477137,-0.02852462164737786
